date,county,covid,reflu,deaths
8/31/2022,Jones ,4,0,1
8/31/2022,Lee ,23,1,0
8/31/2022,Lenoir ,23,2,0
8/31/2022,Lincoln ,20,1,0
8/31/2022,Macon ,3,1,1
8/31/2022,Madison ,9,1,0
8/31/2022,Martin ,4,0,1
8/31/2022,McDowell,15,4,0
8/31/2022,Mecklenburg ,350,51,2
8/31/2022,Mitchell ,1,0,0
8/31/2022,Montgomery ,14,3,0
8/31/2022,Moore ,38,9,1
8/31/2022,Nash ,27,7,0
8/31/2022,New Hanover,44,8,1
8/31/2022,Northampton ,7,2,0
8/31/2022,Onslow ,62,8,0
8/31/2022,Orange ,43,1,0
8/31/2022,Pamlico ,1,0,0
8/31/2022,Pasquotank ,6,0,0
8/31/2022,Pender ,17,3,0
8/31/2022,Perquimans ,4,2,0
8/31/2022,Person ,17,5,0
8/31/2022,Pitt ,99,12,0
8/31/2022,Polk ,2,0,0
8/31/2022,Randolph ,32,6,0
8/31/2022,Richmond ,7,1,0
8/31/2022,Robeson ,63,17,0
8/31/2022,Rockingham ,25,4,0
8/31/2022,Rowan ,61,16,2
8/31/2022,Rutherford ,30,6,0
8/31/2022,Sampson ,19,3,0
8/31/2022,Scotland ,13,4,0
8/31/2022,Stanly ,29,7,0
8/31/2022,Stokes ,28,4,0
8/31/2022,Surry ,52,4,0
8/31/2022,Swain ,5,2,0
8/31/2022,Transylvania ,13,3,0
8/31/2022,Tyrrell ,0,,0
8/31/2022,Union ,60,10,0
8/31/2022,Vance ,13,1,0
8/31/2022,Wake ,352,53,0
8/31/2022,Warren ,1,0,0
8/31/2022,Washington ,5,1,0
8/31/2022,Watauga ,37,6,0
8/31/2022,Wayne ,40,13,0
8/31/2022,Wilkes ,38,10,0
8/31/2022,Wilson ,13,2,0
8/31/2022,Yadkin ,20,6,0
8/31/2022,Yancey ,3,0,0
8/30/2022,Alamance ,76,16,0
8/30/2022,Alexander ,10,4,0
8/30/2022,Alleghany ,10,3,0
8/30/2022,Anson ,19,3,0
8/30/2022,Ashe ,17,2,0
8/30/2022,Avery ,5,0,0
8/30/2022,Beaufort ,11,1,0
8/30/2022,Bertie ,2,0,0
8/30/2022,Bladen ,12,2,0
8/30/2022,Brunswick ,35,3,0
8/30/2022,Buncombe ,59,4,0
8/30/2022,Burke ,27,3,0
8/30/2022,Cabarrus ,65,9,0
8/30/2022,Caldwell ,37,8,1
8/30/2022,Camden ,6,0,0
8/30/2022,Carteret ,16,1,0
8/30/2022,Caswell ,11,2,0
8/30/2022,Catawba ,71,17,0
8/30/2022,Chatham ,22,0,0
8/30/2022,Cherokee ,7,1,0
8/30/2022,Chowan ,1,0,0
8/30/2022,Clay ,4,1,0
8/30/2022,Cleveland ,52,18,0
8/30/2022,Columbus ,23,4,0
8/30/2022,Craven ,36,6,0
8/30/2022,Cumberland ,118,13,0
8/30/2022,Currituck ,3,1,0
8/30/2022,Dare ,6,0,0
8/30/2022,Davidson ,62,14,0
8/30/2022,Davie ,9,0,0
8/30/2022,Duplin ,25,4,0
8/30/2022,Durham ,137,17,0
8/30/2022,Edgecombe ,27,7,0
8/30/2022,Forsyth ,156,33,2
8/30/2022,Franklin ,26,4,0
8/30/2022,Gaston ,108,17,0
8/30/2022,Gates ,0,,0
8/30/2022,Graham ,16,4,0
8/30/2022,Granville ,18,2,0
8/30/2022,Greene ,7,2,0
8/30/2022,Guilford ,151,23,2
8/30/2022,Halifax ,18,3,0
8/30/2022,Harnett ,43,4,0
8/30/2022,Haywood ,33,5,0
8/30/2022,Henderson ,25,3,1
8/30/2022,Hertford ,8,3,0
8/30/2022,Hoke ,23,5,0
8/30/2022,Hyde ,2,0,0
8/30/2022,Iredell ,68,4,0
8/30/2022,Jackson ,21,4,0
8/30/2022,Johnston ,70,9,1
8/30/2022,Jones ,1,0,0
8/30/2022,Lee ,24,7,0
8/30/2022,Lenoir ,11,2,0
8/30/2022,Lincoln ,39,11,0
8/30/2022,Macon ,7,1,0
8/30/2022,Madison ,5,1,0
8/30/2022,Martin ,6,0,0
8/30/2022,McDowell,25,9,0
8/30/2022,Mecklenburg ,363,52,1
8/30/2022,Mitchell ,7,0,0
8/30/2022,Montgomery ,13,2,0
8/30/2022,Moore ,24,9,0
8/30/2022,Nash ,50,9,0
8/30/2022,New Hanover,76,11,0
8/30/2022,Northampton ,7,3,0
8/30/2022,Onslow ,38,7,1
8/30/2022,Orange ,56,6,0
8/30/2022,Pamlico ,1,0,0
8/30/2022,Pasquotank ,4,2,0
8/30/2022,Pender ,16,4,0
8/30/2022,Perquimans ,2,1,0
8/30/2022,Person ,16,3,0
8/30/2022,Pitt ,62,13,0
8/30/2022,Polk ,1,1,0
8/30/2022,Randolph ,38,7,0
8/30/2022,Richmond ,12,3,0
8/30/2022,Robeson ,51,7,0
8/30/2022,Rockingham ,36,8,0
8/30/2022,Rowan ,76,14,0
8/30/2022,Rutherford ,27,6,0
8/30/2022,Sampson ,20,3,1
8/30/2022,Scotland ,9,2,0
8/30/2022,Stanly ,26,5,0
8/30/2022,Stokes ,16,5,0
8/30/2022,Surry ,56,11,4
8/30/2022,Swain ,7,1,0
8/30/2022,Transylvania ,11,3,0
8/30/2022,Tyrrell ,2,1,0
8/30/2022,Union ,71,18,0
8/30/2022,Vance ,19,5,0
8/30/2022,Wake ,320,39,0
8/30/2022,Warren ,7,2,0
8/30/2022,Washington ,5,1,0
8/30/2022,Watauga ,39,5,0
8/30/2022,Wayne ,43,15,0
8/30/2022,Wilkes ,15,2,0
8/30/2022,Wilson ,29,5,0
8/30/2022,Yadkin ,24,4,0
8/30/2022,Yancey ,5,0,0
8/29/2022,Alamance ,104,13,0
8/29/2022,Alexander ,17,2,0
8/29/2022,Alleghany ,9,3,0
8/29/2022,Anson ,24,6,0
8/29/2022,Ashe ,11,2,0
8/29/2022,Avery ,4,2,0
8/29/2022,Beaufort ,17,4,0
8/29/2022,Bertie ,3,1,0
8/29/2022,Bladen ,12,1,0
8/29/2022,Brunswick ,57,7,0
8/29/2022,Buncombe ,86,12,0
8/29/2022,Burke ,41,7,0
8/29/2022,Cabarrus ,101,10,1
8/29/2022,Caldwell ,46,7,1
8/29/2022,Camden ,1,0,0
8/29/2022,Carteret ,25,3,0
8/29/2022,Caswell ,10,4,0
8/29/2022,Catawba ,70,13,0
8/29/2022,Chatham ,21,3,0
8/29/2022,Cherokee ,14,5,0
8/29/2022,Chowan ,6,1,0
8/29/2022,Clay ,2,0,0
8/29/2022,Cleveland ,55,13,0
8/29/2022,Columbus ,18,6,0
8/29/2022,Craven ,27,3,0
8/29/2022,Cumberland ,120,22,1
8/29/2022,Currituck ,8,1,0
8/29/2022,Dare ,12,1,0
8/29/2022,Davidson ,86,15,0
8/29/2022,Davie ,13,2,0
8/29/2022,Duplin ,30,8,0
8/29/2022,Durham ,123,18,1
8/29/2022,Edgecombe ,17,3,0
8/29/2022,Forsyth ,179,32,0
8/29/2022,Franklin ,38,5,0
8/29/2022,Gaston ,131,29,0
8/29/2022,Gates ,2,0,0
8/29/2022,Graham ,10,2,0
8/29/2022,Granville ,23,5,0
8/29/2022,Greene ,10,1,0
8/29/2022,Guilford ,188,35,4
8/29/2022,Halifax ,25,7,0
8/29/2022,Harnett ,51,13,0
8/29/2022,Haywood ,36,4,0
8/29/2022,Henderson ,40,3,0
8/29/2022,Hertford ,9,2,0
8/29/2022,Hoke ,26,4,0
8/29/2022,Hyde ,7,1,0
8/29/2022,Iredell ,77,13,0
8/29/2022,Jackson ,24,1,0
8/29/2022,Johnston ,86,14,0
8/29/2022,Jones ,6,0,0
8/29/2022,Lee ,22,6,1
8/29/2022,Lenoir ,33,7,0
8/29/2022,Lincoln ,18,2,0
8/29/2022,Macon ,3,0,0
8/29/2022,Madison ,10,2,0
8/29/2022,Martin ,6,2,0
8/29/2022,McDowell,24,5,0
8/29/2022,Mecklenburg ,355,48,0
8/29/2022,Mitchell ,8,0,0
8/29/2022,Montgomery ,15,5,0
8/29/2022,Moore ,27,3,1
8/29/2022,Nash ,41,10,0
8/29/2022,New Hanover,62,6,0
8/29/2022,Northampton ,8,2,0
8/29/2022,Onslow ,80,12,0
8/29/2022,Orange ,58,7,0
8/29/2022,Pamlico ,4,0,0
8/29/2022,Pasquotank ,4,0,0
8/29/2022,Pender ,16,2,0
8/29/2022,Perquimans ,3,0,0
8/29/2022,Person ,22,7,0
8/29/2022,Pitt ,91,10,0
8/29/2022,Polk ,3,1,0
8/29/2022,Randolph ,38,11,0
8/29/2022,Richmond ,14,2,0
8/29/2022,Robeson ,68,18,0
8/29/2022,Rockingham ,39,8,0
8/29/2022,Rowan ,66,16,0
8/29/2022,Rutherford ,26,7,0
8/29/2022,Sampson ,34,5,0
8/29/2022,Scotland ,10,2,0
8/29/2022,Stanly ,22,7,0
8/29/2022,Stokes ,34,8,0
8/29/2022,Surry ,83,19,0
8/29/2022,Swain ,7,2,0
8/29/2022,Transylvania ,10,1,0
8/29/2022,Tyrrell ,3,1,0
8/29/2022,Union ,80,9,0
8/29/2022,Vance ,39,8,1
8/29/2022,Wake ,368,55,0
8/29/2022,Warren ,7,1,0
8/29/2022,Washington ,8,4,0
8/29/2022,Watauga ,39,5,0
8/29/2022,Wayne ,67,16,0
8/29/2022,Wilkes ,40,7,0
8/29/2022,Wilson ,24,6,0
8/29/2022,Yadkin ,23,7,1
8/29/2022,Yancey ,15,2,0
8/28/2022,Alamance ,47,10,0
8/28/2022,Alexander ,7,1,0
8/28/2022,Alleghany ,9,1,0
8/28/2022,Anson ,7,0,0
8/28/2022,Ashe ,8,0,0
8/28/2022,Avery ,1,0,0
8/28/2022,Beaufort ,5,1,0
8/28/2022,Bertie ,3,0,0
8/28/2022,Bladen ,2,0,0
8/28/2022,Brunswick ,19,1,0
8/28/2022,Buncombe ,40,3,2
8/28/2022,Burke ,15,2,0
8/28/2022,Cabarrus ,31,6,0
8/28/2022,Caldwell ,32,3,0
8/28/2022,Camden ,1,0,0
8/28/2022,Carteret ,13,1,0
8/28/2022,Caswell ,2,0,0
8/28/2022,Catawba ,35,8,1
8/28/2022,Chatham ,8,0,0
8/28/2022,Cherokee ,6,2,0
8/28/2022,Chowan ,3,1,0
8/28/2022,Clay ,4,0,0
8/28/2022,Cleveland ,22,5,0
8/28/2022,Columbus ,4,2,0
8/28/2022,Craven ,22,2,0
8/28/2022,Cumberland ,51,7,1
8/28/2022,Currituck ,0,,0
8/28/2022,Dare ,7,0,0
8/28/2022,Davidson ,42,7,0
8/28/2022,Davie ,6,2,0
8/28/2022,Duplin ,6,2,0
8/28/2022,Durham ,59,10,0
8/28/2022,Edgecombe ,10,2,0
8/28/2022,Forsyth ,92,5,0
8/28/2022,Franklin ,11,2,1
8/28/2022,Gaston ,52,11,0
8/28/2022,Gates ,0,,0
8/28/2022,Graham ,0,,0
8/28/2022,Granville ,11,3,0
8/28/2022,Greene ,1,0,0
8/28/2022,Guilford ,108,9,0
8/28/2022,Halifax ,9,3,0
8/28/2022,Harnett ,32,5,0
8/28/2022,Haywood ,16,2,0
8/28/2022,Henderson ,34,2,0
8/28/2022,Hertford ,3,0,0
8/28/2022,Hoke ,12,1,0
8/28/2022,Hyde ,0,,0
8/28/2022,Iredell ,46,6,0
8/28/2022,Jackson ,9,1,0
8/28/2022,Johnston ,41,6,0
8/28/2022,Jones ,2,0,0
8/28/2022,Lee ,30,3,0
8/28/2022,Lenoir ,5,0,0
8/28/2022,Lincoln ,7,1,0
8/28/2022,Macon ,7,2,0
8/28/2022,Madison ,1,0,0
8/28/2022,Martin ,5,2,0
8/28/2022,McDowell,7,1,0
8/28/2022,Mecklenburg ,199,35,3
8/28/2022,Mitchell ,2,0,0
8/28/2022,Montgomery ,3,1,0
8/28/2022,Moore ,18,0,0
8/28/2022,Nash ,17,4,0
8/28/2022,New Hanover,37,7,0
8/28/2022,Northampton ,3,0,0
8/28/2022,Onslow ,23,5,0
8/28/2022,Orange ,29,1,0
8/28/2022,Pamlico ,0,,0
8/28/2022,Pasquotank ,4,0,0
8/28/2022,Pender ,5,3,0
8/28/2022,Perquimans ,0,,0
8/28/2022,Person ,10,2,0
8/28/2022,Pitt ,18,3,0
8/28/2022,Polk ,0,,0
8/28/2022,Randolph ,23,7,0
8/28/2022,Richmond ,13,2,0
8/28/2022,Robeson ,36,14,0
8/28/2022,Rockingham ,20,0,0
8/28/2022,Rowan ,23,6,0
8/28/2022,Rutherford ,18,3,0
8/28/2022,Sampson ,8,0,0
8/28/2022,Scotland ,8,0,0
8/28/2022,Stanly ,11,3,0
8/28/2022,Stokes ,15,3,0
8/28/2022,Surry ,35,9,0
8/28/2022,Swain ,1,0,0
8/28/2022,Transylvania ,11,3,0
8/28/2022,Tyrrell ,0,,0
8/28/2022,Union ,41,9,0
8/28/2022,Vance ,5,1,0
8/28/2022,Wake ,203,27,1
8/28/2022,Warren ,4,0,0
8/28/2022,Washington ,2,0,0
8/28/2022,Watauga ,5,0,0
8/28/2022,Wayne ,26,4,1
8/28/2022,Wilkes ,23,4,0
8/28/2022,Wilson ,11,2,0
8/28/2022,Yadkin ,14,2,0
8/28/2022,Yancey ,1,1,0
8/27/2022,Alamance ,36,5,1
8/27/2022,Alexander ,5,1,1
8/27/2022,Alleghany ,2,0,0
8/27/2022,Anson ,6,2,0
8/27/2022,Ashe ,6,0,0
8/27/2022,Avery ,2,0,0
8/27/2022,Beaufort ,6,1,0
8/27/2022,Bertie ,2,0,0
8/27/2022,Bladen ,2,0,0
8/27/2022,Brunswick ,8,1,0
8/27/2022,Buncombe ,27,4,0
8/27/2022,Burke ,16,0,0
8/27/2022,Cabarrus ,36,5,1
8/27/2022,Caldwell ,18,4,0
8/27/2022,Camden ,0,,0
8/27/2022,Carteret ,13,1,1
8/27/2022,Caswell ,3,0,0
8/27/2022,Catawba ,25,5,0
8/27/2022,Chatham ,6,0,0
8/27/2022,Cherokee ,6,1,0
8/27/2022,Chowan ,1,0,0
8/27/2022,Clay ,7,2,0
8/27/2022,Cleveland ,27,3,1
8/27/2022,Columbus ,11,1,0
8/27/2022,Craven ,12,2,0
8/27/2022,Cumberland ,57,7,0
8/27/2022,Currituck ,3,0,0
8/27/2022,Dare ,4,0,0
8/27/2022,Davidson ,25,2,0
8/27/2022,Davie ,6,1,0
8/27/2022,Duplin ,15,2,0
8/27/2022,Durham ,72,14,0
8/27/2022,Edgecombe ,9,2,0
8/27/2022,Forsyth ,76,12,0
8/27/2022,Franklin ,9,2,0
8/27/2022,Gaston ,58,8,1
8/27/2022,Gates ,1,0,0
8/27/2022,Graham ,6,0,0
8/27/2022,Granville ,13,2,0
8/27/2022,Greene ,2,0,0
8/27/2022,Guilford ,114,17,0
8/27/2022,Halifax ,9,3,0
8/27/2022,Harnett ,18,2,0
8/27/2022,Haywood ,10,2,0
8/27/2022,Henderson ,29,5,0
8/27/2022,Hertford ,2,0,0
8/27/2022,Hoke ,4,0,0
8/27/2022,Hyde ,0,,0
8/27/2022,Iredell ,32,7,1
8/27/2022,Jackson ,5,0,0
8/27/2022,Johnston ,29,7,0
8/27/2022,Jones ,1,0,0
8/27/2022,Lee ,10,0,0
8/27/2022,Lenoir ,3,1,0
8/27/2022,Lincoln ,19,2,0
8/27/2022,Macon ,3,0,0
8/27/2022,Madison ,3,0,0
8/27/2022,Martin ,3,0,0
8/27/2022,McDowell,12,4,0
8/27/2022,Mecklenburg ,198,24,3
8/27/2022,Mitchell ,3,0,0
8/27/2022,Montgomery ,7,1,0
8/27/2022,Moore ,20,3,0
8/27/2022,Nash ,14,3,0
8/27/2022,New Hanover,22,3,0
8/27/2022,Northampton ,2,0,0
8/27/2022,Onslow ,27,5,0
8/27/2022,Orange ,14,1,0
8/27/2022,Pamlico ,0,,0
8/27/2022,Pasquotank ,2,1,0
8/27/2022,Pender ,8,0,0
8/27/2022,Perquimans ,0,,0
8/27/2022,Person ,11,4,0
8/27/2022,Pitt ,25,3,0
8/27/2022,Polk ,3,1,0
8/27/2022,Randolph ,20,5,0
8/27/2022,Richmond ,8,3,1
8/27/2022,Robeson ,24,5,1
8/27/2022,Rockingham ,17,2,0
8/27/2022,Rowan ,25,8,0
8/27/2022,Rutherford ,15,1,0
8/27/2022,Sampson ,13,1,0
8/27/2022,Scotland ,4,1,0
8/27/2022,Stanly ,11,3,0
8/27/2022,Stokes ,14,3,1
8/27/2022,Surry ,28,4,0
8/27/2022,Swain ,4,0,0
8/27/2022,Transylvania ,6,0,0
8/27/2022,Tyrrell ,1,0,0
8/27/2022,Union ,46,10,0
8/27/2022,Vance ,13,3,0
8/27/2022,Wake ,218,29,1
8/27/2022,Warren ,4,1,0
8/27/2022,Washington ,1,0,0
8/27/2022,Watauga ,6,1,0
8/27/2022,Wayne ,22,3,1
8/27/2022,Wilkes ,31,9,0
8/27/2022,Wilson ,13,4,0
8/27/2022,Yadkin ,14,2,0
8/27/2022,Yancey ,3,2,0
8/26/2022,Alamance ,58,5,0
8/26/2022,Alexander ,9,3,1
8/26/2022,Alleghany ,4,3,0
8/26/2022,Anson ,18,4,0
8/26/2022,Ashe ,8,2,0
8/26/2022,Avery ,7,0,0
8/26/2022,Beaufort ,10,1,0
8/26/2022,Bertie ,7,5,1
8/26/2022,Bladen ,8,2,0
8/26/2022,Brunswick ,24,2,0
8/26/2022,Buncombe ,37,3,1
8/26/2022,Burke ,16,1,0
8/26/2022,Cabarrus ,69,12,0
8/26/2022,Caldwell ,32,7,0
8/26/2022,Camden ,3,0,0
8/26/2022,Carteret ,14,1,0
8/26/2022,Caswell ,8,2,0
8/26/2022,Catawba ,50,11,0
8/26/2022,Chatham ,16,1,0
8/26/2022,Cherokee ,2,0,0
8/26/2022,Chowan ,6,1,0
8/26/2022,Clay ,4,0,0
8/26/2022,Cleveland ,42,11,1
8/26/2022,Columbus ,5,0,0
8/26/2022,Craven ,25,4,0
8/26/2022,Cumberland ,101,14,1
8/26/2022,Currituck ,4,0,0
8/26/2022,Dare ,5,0,0
8/26/2022,Davidson ,48,11,1
8/26/2022,Davie ,15,3,0
8/26/2022,Duplin ,16,5,0
8/26/2022,Durham ,94,13,0
8/26/2022,Edgecombe ,18,2,0
8/26/2022,Forsyth ,122,17,3
8/26/2022,Franklin ,32,3,0
8/26/2022,Gaston ,109,18,0
8/26/2022,Gates ,1,0,0
8/26/2022,Graham ,4,1,0
8/26/2022,Granville ,11,0,0
8/26/2022,Greene ,2,0,0
8/26/2022,Guilford ,161,14,1
8/26/2022,Halifax ,23,6,0
8/26/2022,Harnett ,29,6,0
8/26/2022,Haywood ,21,6,0
8/26/2022,Henderson ,28,3,0
8/26/2022,Hertford ,6,1,0
8/26/2022,Hoke ,12,1,1
8/26/2022,Hyde ,3,0,0
8/26/2022,Iredell ,43,9,0
8/26/2022,Jackson ,16,0,0
8/26/2022,Johnston ,63,16,0
8/26/2022,Jones ,2,0,0
8/26/2022,Lee ,12,2,1
8/26/2022,Lenoir ,15,3,0
8/26/2022,Lincoln ,19,1,2
8/26/2022,Macon ,2,1,0
8/26/2022,Madison ,3,0,0
8/26/2022,Martin ,2,0,0
8/26/2022,McDowell,18,2,0
8/26/2022,Mecklenburg ,299,42,1
8/26/2022,Mitchell ,1,0,0
8/26/2022,Montgomery ,14,2,0
8/26/2022,Moore ,15,3,0
8/26/2022,Nash ,25,6,1
8/26/2022,New Hanover,45,2,0
8/26/2022,Northampton ,4,0,0
8/26/2022,Onslow ,42,6,0
8/26/2022,Orange ,40,2,0
8/26/2022,Pamlico ,2,1,0
8/26/2022,Pasquotank ,7,1,0
8/26/2022,Pender ,7,0,0
8/26/2022,Perquimans ,0,,0
8/26/2022,Person ,18,5,0
8/26/2022,Pitt ,54,7,0
8/26/2022,Polk ,3,0,0
8/26/2022,Randolph ,27,5,0
8/26/2022,Richmond ,5,2,0
8/26/2022,Robeson ,39,5,0
8/26/2022,Rockingham ,22,2,0
8/26/2022,Rowan ,54,13,0
8/26/2022,Rutherford ,19,2,0
8/26/2022,Sampson ,22,3,1
8/26/2022,Scotland ,11,0,0
8/26/2022,Stanly ,20,5,0
8/26/2022,Stokes ,13,2,0
8/26/2022,Surry ,60,8,0
8/26/2022,Swain ,6,0,0
8/26/2022,Transylvania ,9,1,0
8/26/2022,Tyrrell ,0,,0
8/26/2022,Union ,54,13,0
8/26/2022,Vance ,17,3,0
8/26/2022,Wake ,252,33,3
8/26/2022,Warren ,5,0,1
8/26/2022,Washington ,8,4,0
8/26/2022,Watauga ,19,5,0
8/26/2022,Wayne ,58,13,0
8/26/2022,Wilkes ,22,3,0
8/26/2022,Wilson ,15,3,1
8/26/2022,Yadkin ,28,6,0
8/26/2022,Yancey ,2,1,1
8/25/2022,Alamance ,74,13,0
8/25/2022,Alexander ,14,2,0
8/25/2022,Alleghany ,5,2,0
8/25/2022,Anson ,19,3,0
8/25/2022,Ashe ,9,3,0
8/25/2022,Avery ,6,0,0
8/25/2022,Beaufort ,9,1,0
8/25/2022,Bertie ,6,0,0
8/25/2022,Bladen ,7,0,0
8/25/2022,Brunswick ,46,7,0
8/25/2022,Buncombe ,48,3,0
8/25/2022,Burke ,24,0,0
8/25/2022,Cabarrus ,57,7,0
8/25/2022,Caldwell ,43,7,0
8/25/2022,Camden ,2,0,0
8/25/2022,Carteret ,12,2,0
8/25/2022,Caswell ,4,1,0
8/25/2022,Catawba ,54,7,0
8/25/2022,Chatham ,13,2,0
8/25/2022,Cherokee ,6,0,0
8/25/2022,Chowan ,2,0,0
8/25/2022,Clay ,2,0,0
8/25/2022,Cleveland ,49,10,0
8/25/2022,Columbus ,13,6,0
8/25/2022,Craven ,20,1,0
8/25/2022,Cumberland ,106,13,0
8/25/2022,Currituck ,1,0,1
8/25/2022,Dare ,7,0,0
8/25/2022,Davidson ,55,12,0
8/25/2022,Davie ,14,1,0
8/25/2022,Duplin ,13,3,0
8/25/2022,Durham ,113,21,1
8/25/2022,Edgecombe ,13,3,0
8/25/2022,Forsyth ,147,22,0
8/25/2022,Franklin ,22,6,0
8/25/2022,Gaston ,99,25,0
8/25/2022,Gates ,3,0,0
8/25/2022,Graham ,7,0,0
8/25/2022,Granville ,12,2,0
8/25/2022,Greene ,8,1,0
8/25/2022,Guilford ,225,42,0
8/25/2022,Halifax ,27,6,0
8/25/2022,Harnett ,42,6,0
8/25/2022,Haywood ,17,4,0
8/25/2022,Henderson ,27,4,0
8/25/2022,Hertford ,5,2,0
8/25/2022,Hoke ,20,4,0
8/25/2022,Hyde ,2,0,0
8/25/2022,Iredell ,66,13,1
8/25/2022,Jackson ,11,1,0
8/25/2022,Johnston ,52,10,1
8/25/2022,Jones ,1,0,0
8/25/2022,Lee ,27,4,0
8/25/2022,Lenoir ,20,4,0
8/25/2022,Lincoln ,9,1,0
8/25/2022,Macon ,11,1,0
8/25/2022,Madison ,4,0,0
8/25/2022,Martin ,2,0,0
8/25/2022,McDowell,34,10,0
8/25/2022,Mecklenburg ,333,50,0
8/25/2022,Mitchell ,4,1,0
8/25/2022,Montgomery ,5,1,0
8/25/2022,Moore ,41,6,0
8/25/2022,Nash ,41,4,0
8/25/2022,New Hanover,56,6,0
8/25/2022,Northampton ,13,1,0
8/25/2022,Onslow ,53,16,1
8/25/2022,Orange ,47,2,0
8/25/2022,Pamlico ,2,0,0
8/25/2022,Pasquotank ,5,0,0
8/25/2022,Pender ,10,3,0
8/25/2022,Perquimans ,2,1,0
8/25/2022,Person ,14,1,0
8/25/2022,Pitt ,94,14,1
8/25/2022,Polk ,3,0,0
8/25/2022,Randolph ,38,11,0
8/25/2022,Richmond ,15,0,0
8/25/2022,Robeson ,56,15,1
8/25/2022,Rockingham ,27,6,1
8/25/2022,Rowan ,68,11,0
8/25/2022,Rutherford ,30,6,0
8/25/2022,Sampson ,20,2,0
8/25/2022,Scotland ,8,0,0
8/25/2022,Stanly ,12,2,0
8/25/2022,Stokes ,16,3,0
8/25/2022,Surry ,74,16,1
8/25/2022,Swain ,4,0,0
8/25/2022,Transylvania ,9,1,0
8/25/2022,Tyrrell ,2,0,0
8/25/2022,Union ,53,13,0
8/25/2022,Vance ,27,5,0
8/25/2022,Wake ,298,35,0
8/25/2022,Warren ,5,0,0
8/25/2022,Washington ,10,1,0
8/25/2022,Watauga ,24,3,0
8/25/2022,Wayne ,49,8,0
8/25/2022,Wilkes ,28,7,0
8/25/2022,Wilson ,22,7,0
8/25/2022,Yadkin ,13,2,0
8/25/2022,Yancey ,5,1,1
8/24/2022,Alamance ,60,10,0
8/24/2022,Alexander ,13,4,0
8/24/2022,Alleghany ,1,0,0
8/24/2022,Anson ,12,3,0
8/24/2022,Ashe ,5,0,0
8/24/2022,Avery ,5,1,0
8/24/2022,Beaufort ,12,3,0
8/24/2022,Bertie ,3,0,0
8/24/2022,Bladen ,12,1,1
8/24/2022,Brunswick ,51,1,1
8/24/2022,Buncombe ,64,7,1
8/24/2022,Burke ,36,5,0
8/24/2022,Cabarrus ,93,15,0
8/24/2022,Caldwell ,36,7,0
8/24/2022,Camden ,0,,0
8/24/2022,Carteret ,16,3,0
8/24/2022,Caswell ,8,1,0
8/24/2022,Catawba ,78,15,0
8/24/2022,Chatham ,29,2,0
8/24/2022,Cherokee ,8,2,0
8/24/2022,Chowan ,3,1,0
8/24/2022,Clay ,6,1,0
8/24/2022,Cleveland ,47,7,0
8/24/2022,Columbus ,15,4,0
8/24/2022,Craven ,23,3,0
8/24/2022,Cumberland ,100,16,0
8/24/2022,Currituck ,5,0,0
8/24/2022,Dare ,8,1,0
8/24/2022,Davidson ,62,8,0
8/24/2022,Davie ,9,2,0
8/24/2022,Duplin ,18,7,0
8/24/2022,Durham ,130,22,0
8/24/2022,Edgecombe ,37,12,0
8/24/2022,Forsyth ,149,22,0
8/24/2022,Franklin ,23,4,0
8/24/2022,Gaston ,104,20,0
8/24/2022,Gates ,1,0,0
8/24/2022,Graham ,3,0,0
8/24/2022,Granville ,21,2,0
8/24/2022,Greene ,3,0,0
8/24/2022,Guilford ,222,26,3
8/24/2022,Halifax ,20,3,0
8/24/2022,Harnett ,44,7,0
8/24/2022,Haywood ,29,3,0
8/24/2022,Henderson ,38,4,2
8/24/2022,Hertford ,4,1,0
8/24/2022,Hoke ,15,2,0
8/24/2022,Hyde ,0,,0
8/24/2022,Iredell ,72,9,0
8/24/2022,Jackson ,23,2,0
8/24/2022,Johnston ,87,16,0
8/24/2022,Jones ,0,,0
8/24/2022,Lee ,22,2,0
8/24/2022,Lenoir ,21,4,0
8/24/2022,Lincoln ,27,3,0
8/24/2022,Macon ,8,1,1
8/24/2022,Madison ,4,0,0
8/24/2022,Martin ,13,1,0
8/24/2022,McDowell,13,4,0
8/24/2022,Mecklenburg ,366,54,0
8/24/2022,Mitchell ,7,1,0
8/24/2022,Montgomery ,8,3,0
8/24/2022,Moore ,23,4,1
8/24/2022,Nash ,34,5,0
8/24/2022,New Hanover,51,3,0
8/24/2022,Northampton ,3,1,0
8/24/2022,Onslow ,94,13,0
8/24/2022,Orange ,57,5,0
8/24/2022,Pamlico ,0,,0
8/24/2022,Pasquotank ,8,3,0
8/24/2022,Pender ,16,2,0
8/24/2022,Perquimans ,4,2,0
8/24/2022,Person ,16,1,1
8/24/2022,Pitt ,73,10,0
8/24/2022,Polk ,6,2,0
8/24/2022,Randolph ,47,10,0
8/24/2022,Richmond ,17,4,0
8/24/2022,Robeson ,69,21,0
8/24/2022,Rockingham ,33,8,0
8/24/2022,Rowan ,75,20,0
8/24/2022,Rutherford ,21,5,0
8/24/2022,Sampson ,33,2,0
8/24/2022,Scotland ,6,2,1
8/24/2022,Stanly ,14,1,0
8/24/2022,Stokes ,15,0,0
8/24/2022,Surry ,44,12,0
8/24/2022,Swain ,7,1,0
8/24/2022,Transylvania ,10,1,0
8/24/2022,Tyrrell ,5,1,0
